cell_id,DateTime,KWH/hh (per half hour) ,site_id,region
MAC000011,"19:30:00 13,28,08", 0.353 ,N,B
MAC000011,"20:00:00 13,28,08", 0.345 ,N,B
MAC000011,"20:30:00 13,28,08", 0.204 ,N,B
MAC000011,"21:00:00 13,28,08", 0.202 ,N,B
MAC000011,"21:30:00 13,28,08", 0.121 ,N,B
MAC000011,"22:00:00 13,28,08", 0.137 ,N,B
MAC000011,"22:30:00 13,28,08", 0.136 ,N,B
MAC000011,"23:00:00 13,28,08", 0.116 ,N,B
MAC000011,"23:30:00 13,28,08", 0.119 ,N,B
MAC000011,"00:00:00 13,29,08", 0.118 ,N,B
MAC000011,"00:30:00 13,29,08", 0.12 ,N,B
MAC000011,"01:00:00 13,29,08", 0.126 ,N,B
MAC000011,"01:30:00 13,29,08", 0.085 ,N,B
MAC000011,"02:00:00 13,29,08", 0.117 ,N,B
MAC000011,"02:30:00 13,29,08", 0.121 ,N,B
MAC000011,"03:00:00 13,29,08", 0.105 ,N,B
MAC000011,"03:30:00 13,29,08", 0.132 ,N,B
MAC000011,"04:00:00 13,29,08", 0.149 ,N,B
MAC000011,"04:30:00 13,29,08", 0.348 ,N,B
MAC000011,"05:00:00 13,29,08", 0.227 ,N,B
MAC000011,"05:30:00 13,29,08", 0.138 ,N,B
MAC000011,"06:00:00 13,29,08", 0.161 ,N,B
MAC000011,"06:30:00 13,29,08", 0.152 ,N,B
MAC000011,"07:00:00 13,29,08", 0.128 ,N,B
MAC000011,"07:30:00 13,29,08", 0.134 ,N,B
MAC000011,"08:00:00 13,29,08", 0.11 ,N,B
MAC000011,"08:30:00 13,29,08", 0.207 ,N,B
MAC000011,"09:00:00 13,29,08", 0.238 ,N,B
MAC000011,"09:30:00 13,29,08", 0.229 ,N,B
MAC000011,"10:00:00 13,29,08", 0.531 ,N,B
MAC000011,"10:30:00 13,29,08", 0.445 ,N,B
MAC000011,"11:00:00 13,29,08", 0.177 ,N,B
MAC000011,"11:30:00 13,29,08", 0.198 ,N,B
MAC000011,"12:00:00 13,29,08", 0.124 ,N,B
MAC000011,"12:30:00 13,29,08", 0.109 ,N,B
MAC000011,"13:00:00 13,29,08", 0.136 ,N,B
MAC000011,"13:30:00 13,29,08", 0.17 ,N,B
MAC000011,"14:00:00 13,29,08", 0.16 ,N,B
MAC000011,"14:30:00 13,29,08", 0.178 ,N,B
MAC000011,"15:00:00 13,29,08", 0.161 ,N,B
MAC000011,"15:30:00 13,29,08", 0.166 ,N,B
MAC000011,"16:00:00 13,29,08", 0.179 ,N,B
MAC000011,"16:30:00 13,29,08", 0.239 ,N,B
MAC000011,"17:00:00 13,29,08", 0.193 ,N,B
MAC000011,"17:30:00 13,29,08", 0.202 ,N,B
MAC000011,"18:00:00 13,29,08", 0.152 ,N,B
MAC000011,"18:30:00 13,29,08", 0.217 ,N,B
MAC000011,"19:00:00 13,29,08", 0.237 ,N,B
MAC000011,"19:30:00 13,29,08", 0.262 ,N,B
MAC000011,"20:00:00 13,29,08", 0.297 ,N,B
MAC000011,"20:30:00 13,29,08", 0.58 ,N,B
MAC000011,"21:00:00 13,29,08", 0.59 ,N,B
MAC000011,"21:30:00 13,29,08", 0.644 ,N,B
MAC000011,"22:00:00 13,29,08", 0.453 ,N,B
MAC000011,"22:30:00 13,29,08", 0.117 ,N,B
MAC000011,"23:00:00 13,29,08", 0.238 ,N,B
MAC000011,"23:30:00 13,29,08", 0.159 ,N,B
MAC000011,"00:00:00 13,30,08", 0.107 ,N,B
MAC000011,"00:30:00 13,30,08", 0.178 ,N,B
MAC000011,"01:00:00 13,30,08", 0.2 ,N,B
MAC000011,"01:30:00 13,30,08", 0.145 ,N,B
MAC000011,"02:00:00 13,30,08", 0.157 ,N,B
MAC000011,"02:30:00 13,30,08", 0.151 ,N,B
MAC000011,"03:00:00 13,30,08", 0.111 ,N,B
MAC000011,"03:30:00 13,30,08", 0.124 ,N,B
MAC000011,"04:00:00 13,30,08", 0.149 ,N,B
MAC000011,"04:30:00 13,30,08", 0.317 ,N,B
MAC000011,"05:00:00 13,30,08", 0.234 ,N,B
MAC000011,"05:30:00 13,30,08", 0.151 ,N,B
MAC000011,"06:00:00 13,30,08", 0.128 ,N,B
MAC000011,"06:30:00 13,30,08", 0.14 ,N,B
MAC000011,"07:00:00 13,30,08", 0.13 ,N,B
MAC000011,"07:30:00 13,30,08", 0.119 ,N,B
MAC000011,"08:00:00 13,30,08", 0.108 ,N,B
MAC000011,"08:30:00 13,30,08", 0.119 ,N,B
MAC000011,"09:00:00 13,30,08", 0.099 ,N,B
MAC000011,"09:30:00 13,30,08", 0.11 ,N,B
MAC000011,"10:00:00 13,30,08", 0.134 ,N,B
MAC000011,"10:30:00 13,30,08", 0.088 ,N,B
MAC000011,"11:00:00 13,30,08", 0.102 ,N,B
MAC000011,"11:30:00 13,30,08", 0.102 ,N,B
MAC000011,"12:00:00 13,30,08", 0.066 ,N,B
MAC000011,"12:30:00 13,30,08", 0.097 ,N,B
MAC000011,"13:00:00 13,30,08", 0.084 ,N,B
MAC000011,"13:30:00 13,30,08", 0.063 ,N,B
MAC000011,"14:00:00 13,30,08", 0.207 ,N,B
MAC000011,"14:30:00 13,30,08", 0.189 ,N,B
MAC000011,"15:00:00 13,30,08", 0.234 ,N,B
MAC000011,"15:30:00 13,30,08", 0.315 ,N,B
MAC000011,"16:00:00 13,30,08", 0.224 ,N,B
MAC000011,"16:30:00 13,30,08", 0.273 ,N,B
MAC000011,"17:00:00 13,30,08", 0.235 ,N,B
MAC000011,"17:30:00 13,30,08", 0.246 ,N,B
MAC000011,"18:00:00 13,30,08", 0.224 ,N,B
MAC000011,"18:30:00 13,30,08", 0.368 ,N,B
MAC000011,"19:00:00 13,30,08", 0.313 ,N,B
MAC000011,"19:30:00 13,30,08", 0.303 ,N,B
MAC000011,"20:00:00 13,30,08", 0.38 ,N,B
MAC000011,"20:30:00 13,30,08", 0.462 ,N,B
MAC000011,"21:00:00 13,30,08", 0.175 ,N,B
MAC000011,"21:30:00 13,30,08", 0.181 ,N,B
MAC000011,"22:00:00 13,30,08", 0.127 ,N,B
MAC000011,"22:30:00 13,30,08", 0.098 ,N,B
MAC000011,"23:00:00 13,30,08", 0.064 ,N,B
MAC000011,"23:30:00 13,30,08", 0.109 ,N,B
MAC000011,"00:00:00 13,31,08", 0.103 ,N,B
MAC000011,"00:30:00 13,31,08", 0.087 ,N,B
MAC000011,"01:00:00 13,31,08", 0.11 ,N,B
MAC000011,"01:30:00 13,31,08", 0.1 ,N,B
MAC000011,"02:00:00 13,31,08", 0.086 ,N,B
MAC000011,"02:30:00 13,31,08", 0.093 ,N,B
MAC000011,"03:00:00 13,31,08", 0.096 ,N,B
MAC000011,"03:30:00 13,31,08", 0.11 ,N,B
MAC000011,"04:00:00 13,31,08", 0.171 ,N,B
MAC000011,"04:30:00 13,31,08", 0.306 ,N,B
MAC000011,"05:00:00 13,31,08", 0.223 ,N,B
MAC000011,"05:30:00 13,31,08", 0.155 ,N,B
MAC000011,"06:00:00 13,31,08", 0.116 ,N,B
MAC000011,"06:30:00 13,31,08", 0.133 ,N,B
MAC000011,"07:00:00 13,31,08", 0.137 ,N,B
MAC000011,"07:30:00 13,31,08", 0.12 ,N,B
MAC000011,"08:00:00 13,31,08", 0.148 ,N,B
MAC000011,"08:30:00 13,31,08", 0.111 ,N,B
MAC000011,"09:00:00 13,31,08", 0.099 ,N,B
MAC000011,"09:30:00 13,31,08", 0.106 ,N,B
MAC000011,"10:00:00 13,31,08", 0.098 ,N,B
MAC000011,"10:30:00 13,31,08", 0.084 ,N,B
MAC000011,"11:00:00 13,31,08", 0.098 ,N,B
MAC000011,"11:30:00 13,31,08", 0.435 ,N,B
MAC000011,"12:00:00 13,31,08", 0.295 ,N,B
MAC000011,"12:30:00 13,31,08", 0.168 ,N,B
MAC000011,"13:00:00 13,31,08", 0.285 ,N,B
MAC000011,"13:30:00 13,31,08", 0.113 ,N,B
MAC000011,"14:00:00 13,31,08", 0.082 ,N,B
MAC000011,"14:30:00 13,31,08", 0.09 ,N,B
MAC000011,"15:00:00 13,31,08", 0.1 ,N,B
MAC000011,"15:30:00 13,31,08", 0.109 ,N,B
MAC000011,"16:00:00 13,31,08", 0.133 ,N,B
MAC000011,"16:30:00 13,31,08", 0.973 ,N,B
MAC000011,"17:00:00 13,31,08", 0.308 ,N,B
MAC000011,"17:30:00 13,31,08", 0.155 ,N,B
MAC000011,"18:00:00 13,31,08", 0.394 ,N,B
MAC000011,"18:30:00 13,31,08", 0.254 ,N,B
MAC000011,"19:00:00 13,31,08", 0.302 ,N,B
MAC000011,"19:30:00 13,31,08", 0.533 ,N,B
MAC000011,"20:00:00 13,31,08", 0.369 ,N,B
MAC000011,"20:30:00 13,31,08", 0.907 ,N,B
MAC000011,"21:00:00 13,31,08", 0.518 ,N,B
MAC000011,"21:30:00 13,31,08", 0.276 ,N,B
MAC000011,"22:00:00 13,31,08", 0.697 ,N,B
MAC000011,"22:30:00 13,31,08", 0.116 ,N,B
MAC000011,"23:00:00 13,31,08", 0.101 ,N,B
MAC000011,"23:30:00 13,31,08", 0.138 ,N,B
MAC000011,"00:00:00 13,01,09", 0.124 ,N,B
MAC000011,"00:30:00 13,01,09", 0.095 ,N,B
MAC000011,"01:00:00 13,01,09", 0.135 ,N,B
MAC000011,"01:30:00 13,01,09", 0.092 ,N,B
MAC000011,"02:00:00 13,01,09", 0.116 ,N,B
MAC000011,"02:30:00 13,01,09", 0.135 ,N,B
MAC000011,"03:00:00 13,01,09", 0.112 ,N,B
MAC000011,"03:30:00 13,01,09", 0.109 ,N,B
MAC000011,"04:00:00 13,01,09", 0.119 ,N,B
MAC000011,"04:30:00 13,01,09", 0.102 ,N,B
MAC000011,"05:00:00 13,01,09", 0.133 ,N,B
MAC000011,"05:30:00 13,01,09", 0.104 ,N,B
MAC000011,"06:00:00 13,01,09", 0.136 ,N,B
MAC000011,"06:30:00 13,01,09", 0.093 ,N,B
MAC000011,"07:00:00 13,01,09", 0.15 ,N,B
MAC000011,"07:30:00 13,01,09", 0.276 ,N,B
MAC000011,"08:00:00 13,01,09", 0.141 ,N,B
MAC000011,"08:30:00 13,01,09", 0.21 ,N,B
MAC000011,"09:00:00 13,01,09", 0.121 ,N,B
MAC000011,"09:30:00 13,01,09", 0.23 ,N,B
MAC000011,"10:00:00 13,01,09", 0.091 ,N,B
MAC000011,"10:30:00 13,01,09", 0.137 ,N,B
MAC000011,"11:00:00 13,01,09", 0.1 ,N,B
MAC000011,"11:30:00 13,01,09", 0.084 ,N,B
MAC000011,"12:00:00 13,01,09", 0.107 ,N,B
MAC000011,"12:30:00 13,01,09", 0.087 ,N,B
MAC000011,"13:00:00 13,01,09", 0.092 ,N,B
MAC000011,"13:30:00 13,01,09", 0.087 ,N,B
MAC000011,"14:00:00 13,01,09", 0.058 ,N,B
MAC000011,"14:30:00 13,01,09", 0.095 ,N,B
MAC000011,"15:00:00 13,01,09", 0.068 ,N,B
MAC000011,"15:30:00 13,01,09", 0.122 ,N,B
MAC000011,"16:00:00 13,01,09", 0.128 ,N,B
MAC000011,"16:30:00 13,01,09", 0.083 ,N,B
MAC000011,"17:00:00 13,01,09", 0.126 ,N,B
MAC000011,"17:30:00 13,01,09", 0.077 ,N,B
MAC000011,"18:00:00 13,01,09", 0.127 ,N,B
MAC000011,"18:30:00 13,01,09", 0.114 ,N,B
MAC000011,"19:00:00 13,01,09", 0.109 ,N,B
MAC000011,"19:30:00 13,01,09", 0.13 ,N,B
MAC000011,"20:00:00 13,01,09", 0.346 ,N,B
MAC000011,"20:30:00 13,01,09", 0.397 ,N,B
MAC000011,"21:00:00 13,01,09", 0.673 ,N,B
MAC000011,"21:30:00 13,01,09", 0.357 ,N,B
MAC000011,"22:00:00 13,01,09", 0.591 ,N,B
MAC000011,"22:30:00 13,01,09", 0.096 ,N,B
MAC000011,"23:00:00 13,01,09", 0.127 ,N,B
MAC000011,"23:30:00 13,01,09", 0.093 ,N,B
MAC000011,"00:00:00 13,02,09", 0.124 ,N,B
MAC000011,"00:30:00 13,02,09", 0.134 ,N,B
MAC000011,"01:00:00 13,02,09", 0.1 ,N,B
MAC000011,"01:30:00 13,02,09", 0.111 ,N,B
MAC000011,"02:00:00 13,02,09", 0.128 ,N,B
MAC000011,"02:30:00 13,02,09", 0.168 ,N,B
MAC000011,"03:00:00 13,02,09", 0.125 ,N,B
MAC000011,"03:30:00 13,02,09", 0.127 ,N,B
MAC000011,"04:00:00 13,02,09", 0.137 ,N,B
MAC000011,"04:30:00 13,02,09", 0.099 ,N,B
MAC000011,"05:00:00 13,02,09", 0.138 ,N,B
MAC000011,"05:30:00 13,02,09", 0.293 ,N,B
MAC000011,"06:00:00 13,02,09", 0.595 ,N,B
MAC000011,"06:30:00 13,02,09", 0.289 ,N,B
MAC000011,"07:00:00 13,02,09", 0.315 ,N,B
MAC000011,"07:30:00 13,02,09", 0.2 ,N,B
MAC000011,"08:00:00 13,02,09", 0.069 ,N,B
MAC000011,"08:30:00 13,02,09", 0.095 ,N,B
MAC000011,"09:00:00 13,02,09", 0.052 ,N,B
MAC000011,"09:30:00 13,02,09", 0.105 ,N,B
MAC000011,"10:00:00 13,02,09", 0.163 ,N,B
MAC000011,"10:30:00 13,02,09", 0.166 ,N,B
MAC000011,"11:00:00 13,02,09", 0.322 ,N,B
MAC000011,"11:30:00 13,02,09", 0.183 ,N,B
MAC000011,"12:00:00 13,02,09", 0.185 ,N,B
MAC000011,"12:30:00 13,02,09", 0.156 ,N,B
MAC000011,"13:00:00 13,02,09", 0.323 ,N,B
MAC000011,"13:30:00 13,02,09", 0.26 ,N,B
MAC000011,"14:00:00 13,02,09", 0.18 ,N,B
MAC000011,"14:30:00 13,02,09", 0.164 ,N,B
MAC000011,"15:00:00 13,02,09", 0.081 ,N,B
MAC000011,"15:30:00 13,02,09", 0.103 ,N,B
MAC000011,"16:00:00 13,02,09", 0.119 ,N,B
MAC000011,"16:30:00 13,02,09", 0.159 ,N,B
MAC000011,"17:00:00 13,02,09", 0.148 ,N,B
MAC000011,"17:30:00 13,02,09", 0.198 ,N,B
MAC000011,"18:00:00 13,02,09", 0.226 ,N,B
MAC000011,"18:30:00 13,02,09", 0.226 ,N,B
MAC000011,"19:00:00 13,02,09", 0.23 ,N,B
MAC000011,"19:30:00 13,02,09", 0.301 ,N,B
MAC000011,"20:00:00 13,02,09", 0.279 ,N,B
MAC000011,"20:30:00 13,02,09", 0.216 ,N,B
MAC000011,"21:00:00 13,02,09", 0.193 ,N,B
MAC000011,"21:30:00 13,02,09", 0.125 ,N,B
MAC000011,"22:00:00 13,02,09", 0.104 ,N,B
MAC000011,"22:30:00 13,02,09", 0.092 ,N,B
MAC000011,"23:00:00 13,02,09", 0.1 ,N,B
MAC000011,"23:30:00 13,02,09", 0.109 ,N,B
MAC000011,"00:00:00 13,03,09", 0.087 ,N,B
MAC000011,"00:30:00 13,03,09", 0.09 ,N,B
MAC000011,"01:00:00 13,03,09", 0.099 ,N,B
MAC000011,"01:30:00 13,03,09", 0.069 ,N,B
MAC000011,"02:00:00 13,03,09", 0.111 ,N,B
MAC000011,"02:30:00 13,03,09", 0.089 ,N,B
MAC000011,"03:00:00 13,03,09", 0.096 ,N,B
MAC000011,"03:30:00 13,03,09", 0.108 ,N,B
MAC000011,"04:00:00 13,03,09", 0.094 ,N,B
MAC000011,"04:30:00 13,03,09", 0.279 ,N,B
MAC000011,"05:00:00 13,03,09", 0.207 ,N,B
MAC000011,"05:30:00 13,03,09", 0.126 ,N,B
MAC000011,"06:00:00 13,03,09", 0.137 ,N,B
MAC000011,"06:30:00 13,03,09", 0.126 ,N,B
MAC000011,"07:00:00 13,03,09", 0.196 ,N,B
MAC000011,"07:30:00 13,03,09", 0.148 ,N,B
MAC000011,"08:00:00 13,03,09", 0.107 ,N,B
MAC000011,"08:30:00 13,03,09", 0.117 ,N,B
MAC000011,"09:00:00 13,03,09", 0.091 ,N,B
MAC000011,"09:30:00 13,03,09", 0.075 ,N,B
MAC000011,"10:00:00 13,03,09", 0.093 ,N,B
MAC000011,"10:30:00 13,03,09", 0.081 ,N,B
MAC000011,"11:00:00 13,03,09", 0.102 ,N,B
MAC000011,"11:30:00 13,03,09", 0.08 ,N,B
MAC000011,"12:00:00 13,03,09", 0.117 ,N,B
MAC000011,"12:30:00 13,03,09", 0.151 ,N,B
MAC000011,"13:00:00 13,03,09", 0.54 ,N,B
MAC000011,"13:30:00 13,03,09", 0.205 ,N,B
MAC000011,"14:00:00 13,03,09", 0.156 ,N,B
MAC000011,"14:30:00 13,03,09", 0.118 ,N,B
MAC000011,"15:00:00 13,03,09", 0.087 ,N,B
MAC000011,"15:30:00 13,03,09", 0.1 ,N,B
MAC000011,"16:00:00 13,03,09", 0.09 ,N,B
MAC000011,"16:30:00 13,03,09", 0.525 ,N,B
MAC000011,"17:00:00 13,03,09", 0.609 ,N,B
MAC000011,"17:30:00 13,03,09", 0.264 ,N,B
MAC000011,"18:00:00 13,03,09", 0.289 ,N,B
MAC000011,"18:30:00 13,03,09", 0.215 ,N,B
MAC000011,"19:00:00 13,03,09", 0.357 ,N,B
MAC000011,"19:30:00 13,03,09", 0.331 ,N,B
MAC000011,"20:00:00 13,03,09", 0.33 ,N,B
MAC000011,"20:30:00 13,03,09", 0.514 ,N,B
MAC000011,"21:00:00 13,03,09", 0.368 ,N,B
MAC000011,"21:30:00 13,03,09", 0.325 ,N,B
MAC000011,"22:00:00 13,03,09", 0.286 ,N,B
MAC000011,"22:30:00 13,03,09", 0.283 ,N,B
MAC000011,"23:00:00 13,03,09", 0.325 ,N,B
MAC000011,"23:30:00 13,03,09", 0.286 ,N,B
MAC000011,"00:00:00 13,04,09", 0.156 ,N,B
MAC000011,"00:30:00 13,04,09", 0.126 ,N,B
MAC000011,"01:00:00 13,04,09", 0.117 ,N,B
MAC000011,"01:30:00 13,04,09", 0.125 ,N,B
MAC000011,"02:00:00 13,04,09", 0.101 ,N,B
MAC000011,"02:30:00 13,04,09", 0.119 ,N,B
MAC000011,"03:00:00 13,04,09", 0.135 ,N,B
MAC000011,"03:30:00 13,04,09", 0.109 ,N,B
MAC000011,"04:00:00 13,04,09", 0.133 ,N,B
MAC000011,"04:30:00 13,04,09", 0.303 ,N,B
MAC000011,"05:00:00 13,04,09", 0.222 ,N,B
MAC000011,"05:30:00 13,04,09", 0.147 ,N,B
MAC000011,"06:00:00 13,04,09", 0.154 ,N,B
MAC000011,"06:30:00 13,04,09", 0.139 ,N,B
MAC000011,"07:00:00 13,04,09", 0.115 ,N,B
MAC000011,"07:30:00 13,04,09", 0.157 ,N,B
MAC000011,"08:00:00 13,04,09", 0.132 ,N,B
MAC000011,"08:30:00 13,04,09", 0.208 ,N,B
MAC000011,"09:00:00 13,04,09", 0.187 ,N,B
MAC000011,"09:30:00 13,04,09", 0.087 ,N,B
MAC000011,"10:00:00 13,04,09", 0.116 ,N,B
MAC000011,"10:30:00 13,04,09", 0.181 ,N,B
MAC000011,"11:00:00 13,04,09", 0.16 ,N,B
MAC000011,"11:30:00 13,04,09", 0.151 ,N,B
MAC000011,"12:00:00 13,04,09", 0.174 ,N,B
MAC000011,"12:30:00 13,04,09", 0.171 ,N,B
MAC000011,"13:00:00 13,04,09", 0.139 ,N,B
MAC000011,"13:30:00 13,04,09", 0.15 ,N,B
MAC000011,"14:00:00 13,04,09", 0.13 ,N,B
MAC000011,"14:30:00 13,04,09", 0.184 ,N,B
MAC000011,"15:00:00 13,04,09", 0.231 ,N,B
MAC000011,"15:30:00 13,04,09", 0.208 ,N,B
MAC000011,"16:00:00 13,04,09", 0.172 ,N,B
MAC000011,"16:30:00 13,04,09", 0.201 ,N,B
MAC000011,"17:00:00 13,04,09", 0.384 ,N,B
MAC000011,"17:30:00 13,04,09", 0.844 ,N,B
MAC000011,"18:00:00 13,04,09", 0.455 ,N,B
MAC000011,"18:30:00 13,04,09", 0.519 ,N,B
MAC000011,"19:00:00 13,04,09", 0.612 ,N,B
MAC000011,"19:30:00 13,04,09", 0.451 ,N,B
MAC000011,"20:00:00 13,04,09", 0.32 ,N,B
MAC000011,"20:30:00 13,04,09", 0.317 ,N,B
MAC000011,"21:00:00 13,04,09", 0.339 ,N,B
MAC000011,"21:30:00 13,04,09", 0.179 ,N,B
MAC000011,"22:00:00 13,04,09", 0.151 ,N,B
MAC000011,"22:30:00 13,04,09", 0.115 ,N,B
MAC000011,"23:00:00 13,04,09", 0.137 ,N,B
MAC000011,"23:30:00 13,04,09", 0.103 ,N,B
MAC000011,"00:00:00 13,05,09", 0.128 ,N,B
MAC000011,"00:30:00 13,05,09", 0.113 ,N,B
MAC000011,"01:00:00 13,05,09", 0.125 ,N,B
MAC000011,"01:30:00 13,05,09", 0.127 ,N,B
MAC000011,"02:00:00 13,05,09", 0.111 ,N,B
MAC000011,"02:30:00 13,05,09", 0.107 ,N,B
MAC000011,"03:00:00 13,05,09", 0.12 ,N,B
MAC000011,"03:30:00 13,05,09", 0.139 ,N,B
MAC000011,"04:00:00 13,05,09", 0.212 ,N,B
MAC000011,"04:30:00 13,05,09", 0.363 ,N,B
MAC000011,"05:00:00 13,05,09", 0.483 ,N,B
MAC000011,"05:30:00 13,05,09", 0.343 ,N,B
MAC000011,"06:00:00 13,05,09", 0.343 ,N,B
MAC000011,"06:30:00 13,05,09", 0.393 ,N,B
MAC000011,"07:00:00 13,05,09", 0.38 ,N,B
MAC000011,"07:30:00 13,05,09", 0.17 ,N,B
MAC000011,"08:00:00 13,05,09", 0.113 ,N,B
MAC000011,"08:30:00 13,05,09", 0.107 ,N,B
MAC000011,"09:00:00 13,05,09", 0.084 ,N,B
MAC000011,"09:30:00 13,05,09", 0.11 ,N,B
MAC000011,"10:00:00 13,05,09", 0.09 ,N,B
MAC000011,"10:30:00 13,05,09", 0.12 ,N,B
MAC000011,"11:00:00 13,05,09", 0.352 ,N,B
MAC000011,"11:30:00 13,05,09", 0.148 ,N,B
MAC000011,"12:00:00 13,05,09", 0.131 ,N,B
MAC000011,"12:30:00 13,05,09", 0.125 ,N,B
MAC000011,"13:00:00 13,05,09", 0.539 ,N,B
MAC000011,"13:30:00 13,05,09", 0.174 ,N,B
MAC000011,"14:00:00 13,05,09", 0.139 ,N,B
MAC000011,"14:30:00 13,05,09", 0.167 ,N,B
MAC000011,"15:00:00 13,05,09", 0.162 ,N,B
MAC000011,"15:30:00 13,05,09", 0.306 ,N,B
MAC000011,"16:00:00 13,05,09", 0.219 ,N,B
MAC000011,"16:30:00 13,05,09", 0.365 ,N,B
MAC000011,"17:00:00 13,05,09", 0.506 ,N,B
MAC000011,"17:30:00 13,05,09", 0.274 ,N,B
MAC000011,"18:00:00 13,05,09", 0.238 ,N,B
MAC000011,"18:30:00 13,05,09", 0.742 ,N,B
MAC000011,"19:00:00 13,05,09", 0.834 ,N,B
MAC000011,"19:30:00 13,05,09", 0.454 ,N,B
MAC000011,"20:00:00 13,05,09", 1.045 ,N,B
MAC000011,"20:30:00 13,05,09", 0.435 ,N,B
MAC000011,"21:00:00 13,05,09", 0.394 ,N,B
MAC000011,"21:30:00 13,05,09", 0.347 ,N,B
MAC000011,"22:00:00 13,05,09", 0.31 ,N,B
MAC000011,"22:30:00 13,05,09", 0.32 ,N,B
MAC000011,"23:00:00 13,05,09", 0.291 ,N,B
MAC000011,"23:30:00 13,05,09", 0.18 ,N,B
MAC000011,"00:00:00 13,06,09", 0.137 ,N,B
MAC000011,"00:30:00 13,06,09", 0.128 ,N,B
MAC000011,"01:00:00 13,06,09", 0.126 ,N,B
MAC000011,"01:30:00 13,06,09", 0.105 ,N,B
MAC000011,"02:00:00 13,06,09", 0.127 ,N,B
MAC000011,"02:30:00 13,06,09", 0.133 ,N,B
MAC000011,"03:00:00 13,06,09", 0.138 ,N,B
MAC000011,"03:30:00 13,06,09", 0.134 ,N,B
MAC000011,"04:00:00 13,06,09", 0.217 ,N,B
MAC000011,"04:30:00 13,06,09", 0.336 ,N,B
MAC000011,"05:00:00 13,06,09", 0.241 ,N,B
MAC000011,"05:30:00 13,06,09", 0.176 ,N,B
MAC000011,"06:00:00 13,06,09", 0.168 ,N,B
MAC000011,"06:30:00 13,06,09", 0.136 ,N,B
MAC000011,"07:00:00 13,06,09", 0.153 ,N,B
MAC000011,"07:30:00 13,06,09", 0.157 ,N,B
MAC000011,"08:00:00 13,06,09", 0.113 ,N,B
MAC000011,"08:30:00 13,06,09", 0.126 ,N,B
MAC000011,"09:00:00 13,06,09", 0.101 ,N,B
MAC000011,"09:30:00 13,06,09", 0.144 ,N,B
MAC000011,"10:00:00 13,06,09", 0.144 ,N,B
MAC000011,"10:30:00 13,06,09", 0.124 ,N,B
MAC000011,"11:00:00 13,06,09", 0.114 ,N,B
MAC000011,"11:30:00 13,06,09", 0.103 ,N,B
MAC000011,"12:00:00 13,06,09", 0.203 ,N,B
MAC000011,"12:30:00 13,06,09", 0.189 ,N,B
MAC000011,"13:00:00 13,06,09", 0.195 ,N,B
MAC000011,"13:30:00 13,06,09", 0.19 ,N,B
MAC000011,"14:00:00 13,06,09", 0.195 ,N,B
MAC000011,"14:30:00 13,06,09", 0.204 ,N,B
MAC000011,"15:00:00 13,06,09", 0.201 ,N,B
MAC000011,"15:30:00 13,06,09", 0.258 ,N,B
MAC000011,"16:00:00 13,06,09", 0.298 ,N,B
MAC000011,"16:30:00 13,06,09", 0.258 ,N,B
MAC000011,"17:00:00 13,06,09", 0.258 ,N,B
MAC000011,"17:30:00 13,06,09", 0.255 ,N,B
MAC000011,"18:00:00 13,06,09", 0.241 ,N,B
MAC000011,"18:30:00 13,06,09", 0.269 ,N,B
MAC000011,"19:00:00 13,06,09", 0.269 ,N,B
MAC000011,"19:30:00 13,06,09", 0.289 ,N,B
MAC000011,"20:00:00 13,06,09", 0.165 ,N,B
MAC000011,"20:30:00 13,06,09", 0.174 ,N,B
MAC000011,"21:00:00 13,06,09", 0.178 ,N,B
MAC000011,"21:30:00 13,06,09", 0.124 ,N,B
MAC000011,"22:00:00 13,06,09", 0.12 ,N,B
MAC000011,"22:30:00 13,06,09", 0.12 ,N,B
MAC000011,"23:00:00 13,06,09", 0.11 ,N,B
MAC000011,"23:30:00 13,06,09", 0.081 ,N,B
MAC000011,"00:00:00 13,07,09", 0.112 ,N,B
MAC000011,"00:30:00 13,07,09", 0.088 ,N,B
MAC000011,"01:00:00 13,07,09", 0.082 ,N,B
MAC000011,"01:30:00 13,07,09", 0.111 ,N,B
MAC000011,"02:00:00 13,07,09", 0.115 ,N,B
MAC000011,"02:30:00 13,07,09", 0.085 ,N,B
MAC000011,"03:00:00 13,07,09", 0.087 ,N,B
MAC000011,"03:30:00 13,07,09", 0.115 ,N,B
MAC000011,"04:00:00 13,07,09", 0.121 ,N,B
MAC000011,"04:30:00 13,07,09", 0.285 ,N,B
MAC000011,"05:00:00 13,07,09", 0.222 ,N,B
MAC000011,"05:30:00 13,07,09", 0.104 ,N,B
MAC000011,"06:00:00 13,07,09", 0.112 ,N,B
MAC000011,"06:30:00 13,07,09", 0.157 ,N,B
MAC000011,"07:00:00 13,07,09", 0.151 ,N,B
MAC000011,"07:30:00 13,07,09", 0.146 ,N,B
MAC000011,"08:00:00 13,07,09", 0.145 ,N,B
MAC000011,"08:30:00 13,07,09", 0.106 ,N,B
MAC000011,"09:00:00 13,07,09", 0.132 ,N,B
MAC000011,"09:30:00 13,07,09", 0.2 ,N,B
MAC000011,"10:00:00 13,07,09", 0.164 ,N,B
MAC000011,"10:30:00 13,07,09", 0.074 ,N,B
MAC000011,"11:00:00 13,07,09", 0.108 ,N,B
MAC000011,"11:30:00 13,07,09", 0.074 ,N,B
